,it,emestar,rc,qest,sigmag_0,emed,apert,emetal,taugas
1705,183024.0,3.629391491413116e+32,46.44852066040039,5.801399230957031,12.458835072023856,0.019,0.30000001192092896,-0.4007259607315064,7021528.5
1706,199993.0,5.366656184196472e+32,38.67457962036133,1.064212441444397,132.41721249726262,0.14,0.30000001192092896,0.040649410337209695,2634038.5
1707,194666.0,2.443529069423676e+32,54.86474990844727,3.776033163070679,9.39963083107761,0.02,0.30000001192092896,-0.1444968581199646,3096075.75
1708,199902.0,9.422158002853392e+32,47.1427001953125,2.1610815525054927,82.7526773111746,0.13,0.30000001192092896,-0.08399405330419539,1257205.375
1709,199549.0,4.547670781612396e+32,52.88148880004882,4.946864128112793,14.670950776237747,0.029,0.30000001192092896,-0.0942726507782936,1259071.5
1710,192932.0,2.0152927935123444e+32,32.541641235351555,4.722971439361572,16.03134460621139,0.012,0.30000001192092896,-0.21740938723087314,5674710.0
1711,199317.0,3.1186228990554807e+32,41.51940917968751,5.125292778015137,14.771948488000849,0.018,0.30000001192092896,0.012075021862983705,1122602.625
1712,199372.0,3.1571903824806207e+32,40.20143508911133,4.3598175048828125,18.382466821489327,0.021,0.30000001192092896,-0.0884803608059883,1203175.375
1713,199662.0,4.280741512775421e+32,48.38753509521485,3.050676822662353,25.98178987488919,0.043,0.30000001192092896,-0.26570847630500793,1465107.125
1714,192866.0,2.5869864225387573e+32,52.52377319335938,4.542011260986328,9.230564889795833,0.018,0.30000001192092896,-0.12571294605731964,9597542.0
1715,199599.0,4.580301940441131e+32,37.58934783935547,6.714767932891846,19.02355280621694,0.019,0.30000001192092896,0.10368412733078004,2452843.5
1716,199596.0,9.340690970420836e+32,35.682044982910156,5.542396068572998,52.2235023626529,0.047,0.30000001192092896,-0.14028862118721008,7370973.0
1717,199911.0,8.749430775642395e+32,54.9579963684082,1.671836256980896,74.94209157741545,0.16,0.30000001192092896,-0.26283788681030273,4585633.0
1718,198276.0,2.3538248240947723e+32,43.89285278320313,4.449269771575928,11.748974874002766,0.016,0.30000001192092896,0.019681205973029137,3071022.5
1719,199970.0,5.4818749427795405e+32,42.10649871826172,6.019505023956299,21.544335984448857,0.027,0.30000001192092896,0.4563399851322174,1105345.5
1720,199648.0,2.1140563488006592e+32,37.58262252807617,1.2847466468811035,47.075105615826,0.047,0.30000001192092896,-0.3704440891742706,1513827.125
